Date,High,Low,Open,Close,Volume,Difference
2018-10-14,"7,358.40","6,300.00","6,321.60","6,572.20",1210000,0.0396
2018-10-21,"6,643.10","6,473.70","6,575.90","6,494.20",685440,-0.0119
2018-10-28,"6,502.20","6,257.80","6,494.60","6,386.20",897360,-0.0166
2018-11-04,"6,594.30","6,359.70","6,386.20","6,427.10",1040000,0.0064
2018-11-11,"6,475.90","5,384.10","6,427.10","5,621.80",1640000,-0.1253
2018-11-18,"5,727.90","3,821.50","5,621.00","3,920.40",2690000,-0.3026
2018-11-25,"4,440.10","3,634.20","3,920.30","4,196.20",3460000,0.0703
2018-12-02,"4,316.10","3,251.80","4,196.20","3,430.40",2980000,-0.1825
2018-12-09,"3,677.60","3,177.00","3,430.30","3,228.70",2820000,-0.0588
2018-12-16,"4,153.10","3,225.90","3,228.60","3,964.40",4770000,0.2279
2018-12-23,"4,208.20","3,560.80","3,964.30","3,706.80",4180000,-0.065
2018-12-30,"3,894.80","3,658.80","3,708.20","3,785.40",3520000,0.0212
2019-01-06,"4,070.50","3,561.30","3,785.70","3,597.20",3800000,-0.0497
2019-01-13,"3,715.20","3,473.20","3,597.30","3,677.80",3500000,0.0224
2019-01-20,"3,699.10","3,465.20","3,676.20","3,570.90",3160000,-0.0291
2019-01-27,"3,583.20","3,368.20","3,570.90","3,502.50",3680000,-0.0192
2019-02-03,"3,721.10","3,382.50","3,502.30","3,661.40",3780000,0.0454
2019-02-10,"3,681.10","3,580.20","3,661.00","3,616.80",3650000,-0.0122
2019-02-17,"4,152.60","3,607.90","3,616.80","4,120.40",5610000,0.1392
2019-02-24,"4,194.20","3,701.90","4,120.50","3,823.10",12420000,-0.0721
2019-03-03,"3,964.00","3,681.80","3,823.20","3,944.30",19190000,0.0317
2019-03-10,"4,050.60","3,817.10","3,944.40","4,006.40",19440000,0.0157
2019-03-17,"4,064.00","3,923.80","4,006.40","4,002.50",20060000,-0.001
2019-03-24,"4,138.10","3,897.90","4,002.60","4,111.80",19140000,0.0273
2019-03-31,"5,278.40","4,076.80","4,111.80","5,046.20",36990000,0.2273
2019-04-07,"5,404.10","4,889.20","5,046.10","5,051.80",5830000,0.0011
2019-04-14,"5,327.00","4,964.20","5,052.00","5,290.20",4900000,0.0472
2019-04-21,"5,594.40","5,137.40","5,290.20","5,265.90",6560000,-0.0046
2019-04-28,"5,899.20","5,188.90","5,265.70","5,830.90",5560000,0.1073
2019-05-05,"7,373.80","5,630.50","5,830.80","7,190.30",5780000,0.2331
2019-05-12,"8,323.90","6,802.60","7,190.00","7,262.60",9030000,0.0101
2019-05-19,"8,253.40","7,252.30","7,261.90","8,027.40",6200000,0.1053
2019-05-26,"9,045.90","7,866.50","8,029.60","8,545.70",20690000,0.0646
2019-06-02,"8,807.70","7,480.40","8,545.80","7,901.40",4880000,-0.0754
2019-06-09,"8,856.70","7,516.90","7,901.60","8,812.50",4240000,0.1153
2019-06-16,"11,160.50","8,771.10","8,812.20","10,721.70",5150000,0.2166
2019-06-23,"13,929.80","10,493.50","10,721.50","11,906.50",7210000,0.1105
2019-06-30,"12,179.30","9,728.50","11,906.00","11,268.00",6410000,-0.0536
2019-07-07,"13,134.40","10,839.40","11,267.90","11,364.90",5640000,0.0086
2019-07-14,"11,448.70","9,082.60","11,364.30","10,826.70",6290000,-0.0474
2019-07-21,"10,883.80","9,389.10","10,827.00","9,492.10",4020000,-0.1233
2019-07-28,"10,893.60","9,401.10","9,491.10","10,815.70",3890000,0.1394
2019-08-04,"12,291.90","10,568.80","10,816.10","11,314.50",4550000,0.0461
2019-08-11,"11,728.40","9,580.10","11,314.60","10,218.10",4620000,-0.0969
2019-08-18,"10,941.60","9,777.00","10,219.30","10,131.00",3570000,-0.0085
2019-08-25,"10,568.20","9,343.00","10,132.10","9,594.40",3290000,-0.053
2019-09-01,"10,896.20","9,533.60","9,594.70","10,461.10",3620000,0.0903
2019-09-08,"10,578.00","9,908.90","10,461.60","10,337.30",2740000,-0.0118
2019-09-15,"10,360.50","9,707.60","10,337.30","9,993.00",2510000,-0.0333
2019-09-22,"10,075.00","7,773.60","9,993.00","8,208.50",4230000,-0.1786
2019-09-29,"8,486.20","7,749.00","8,208.00","8,127.30",3230000,-0.0099
2019-10-06,"8,751.10","7,797.00","8,127.30","8,304.40",4000000,0.0218
2019-10-13,"8,450.20","7,842.00","8,304.30","7,957.30",3380000,-0.0418
2019-10-20,"10,540.00","7,329.20","7,957.40","9,230.60",4230000,0.16
2019-10-27,"9,866.90","9,081.00","9,230.60","9,226.60",4030000,-0.0004
